poi_id,name,region,locality,address,postcode,longitude,latitude,category_level1,category_level2,category_level3,business_status,phone,website_domain,rating,rating_count,traffic_score,time_spent,update_month
908701a048dbd13cbf60a069b8b260de,Dr Lazrak Houda - Endocrinologue à Rabat - Nutritionniste à Rabat - Diabétologue à Rabat - Cytoponction Thyroïdienne à Rabat,Yacoub El Mansour,Rabat,"1091, avenue Al Massira (C.y.m 1°ét. appt. n° 2, Menzeh, Rabat, Morocco",,-6.89466736,33.97290276,Health & Wellness,Clinics & Specialists,Endocrinologist,Open,+212 5377-98125,facebook.com,4.5,39.0,51.67,People typically spend up to 1.5 hours here,03-2025
4b508407c5b44133050fc742c85a0e74,CARDIOLOGUE TANGER Dr RADI FATIMA ZOHRA طبيب قلب,Tangier-Tetouan,Tangier,"Av. Moulay Ismail, Tanger 90060, Morocco",90060,-5.80782723,35.76853148,Health & Wellness,Clinics & Specialists,Cardiologist,Open,+212 5399-56155,docteurradicardiologie.com,4.9,71.0,42.83,,03-2025
0f6ed17a3b34fd1169077cee428f8321,Cabinet de Radiologie Angad Dr. Mohammed Joudar,Oujda-Angad Province,Oujda,"13 Rue Lieutenant Bel Houcine, Oujda, Morocco",,-1.91847273,34.67348781,Health & Wellness,Clinics & Specialists,Radiologist,Open,+212 5367-10465,m.facebook.com,4.0,20.0,58.17,People typically spend up to 1.5 hours here,03-2025
4c2b00dc2c41425ace4323a7772ef3fc,Dr. EL HALLAOUI Saad Traumatologue Orthopédiste fès traumatologue fès,Ville Nouvelle,Fes,"Avenue des FAR immeuble Riyad essalam 4éme étage numéro 20 Atlas fès maroc, Fes 30000, Morocco",30000,-4.99899039,34.03344025,Health & Wellness,Clinics & Specialists,Orthopedic surgeon,Open,+212 662-102432,drelhallaouisaad.com,4.5,55.0,57.67,,03-2025
02ece95ea88ce5232c28ff32dd993538,Centre Dentaire Oulfa Dr.BELYAMANI Oussama,Ain Chock Hay Hassani,Casablanca,"En face du Complexe Sportif, N211, Bd Tensift, Oulfa, Casablanca Près du marche, Casablanca 20202, Morocco",20202,-7.68195479,33.5543929,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 520-939001,wa.me,5.0,102.0,40.67,,03-2025
3474ce7b1e6473774b21f69421507982,Centre de Dialyse Al Amal (Dr Nabila BEN QLILOU),Maghreb,Kenitra,"Lot V 15, Lotissement CGI, Saknia, Rte de la Fourrière, Kénitra, Morocco",,-6.56405142,34.24994624,Health & Wellness,Clinics & Specialists,Nephrologist,Open 24 hours,+212 5373-84493,dialysealamal.com,4.7,12.0,36.33,People typically spend up to 4 hours here,03-2025
6ad71a836fe0bdc6bd87088629cef374,Centre dentaire Dr houssam Ait Bouzianeد.حسام أيت بوزيان,Marrakesh Metropolitan Area,Marrakesh,"El Mhamid Avenue Guemassa Hamza 2، الطريق الوطنية رقم 8, Marrakesh 40000, Morocco",40000,-8.04696855,31.58583154,Health & Wellness,Clinics & Specialists,Orthodontist,Open,+212 659-272815,drhoussam.com,4.9,78.0,39.5,,03-2025
7bea5f1245abddf78fc104a7a9b1eea1,Cabinet Dr Arrad Anas Pneumologue,Marrakesh Metropolitan Area,Marrakesh,"Résidence Al Bassatine 139 Bloc A 2ème étage Ain Sounna, LMHAMID, 40160, Morocco",40160,-8.0415298,31.58815169,Health & Wellness,Clinics & Specialists,Pulmonologist,Open,+212 5243-60741,docteurarrad.com,4.5,31.0,49.5,,03-2025
3fcf8892763fe0996326af16f69e29f0,Centre Dentaire FODDA - Orthodontie(Interceptive/par gouttière/par bague)-Soins dentaires - Personne a mobilité réduite,Tamaris,Tamaris,"Rez de chaussée, 52 Lotissement Al Ansari, Tamaris 27223, Morocco",27223,-7.81780041,33.52240478,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5222-92865,mondentiste.ma,3.7,33.0,51.0,,03-2025
79950a77b784776e38f5a463aebeb5c5,Kinesithérapie Aboutaib Khadija - Rééducation fonctionnelle & Kinésithérapie orthopédique et neurologique,Ain Chock Hay Hassani,Casablanca,"157 résidence les frères 2 rdc appt n5, Casablanca 20230, Morocco",20230,-7.6630056,33.52580065,Health & Wellness,Therapy & Rehab,Physical therapist,Open,+212 5229-10799,med.tn,4.4,13.0,33.0,,03-2025
36050072580b5665f2891e0a9cd634b6,"Cabinet Médical Dr. Amine Nineb Neurologue, Neurophysiologiste & Neuropsychologue",Oujda-Angad Province,Oujda,"98 Boulevard Allal Ben Abdallah, Oujda 60000, Morocco",60000,-1.92207527,34.67924285,Health & Wellness,Clinics & Specialists,Neurologist,Open,+212 5367-02121,neuro-oujda.ma,4.6,197.0,49.33,,03-2025
4a365c0e712b87d038b6563d946a0bf6,Cabinet d'Ophtalmologie Dr. Mohamed El Bouchtili,Taza-Al Hoceima-Taounate,Taza,"Avenue Kassou Meddah, Rez de chaussée de la résidence Al Fath, 35000, Morocco",35000,-4.01055573,34.21974269,Health & Wellness,Clinics & Specialists,Ophthalmologist,Open,+212 658-322969,,4.8,18.0,46.5,People typically spend up to 2 hours here,03-2025
947233047a2807de2245489c48c3d8a0,Pr Benghalem Abdelhamid,Sidi Belyout,Casablanca,"58 Bd Rachidi, Casablanca 20100, Morocco",20100,-7.6308387,33.59372159,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 5224-86000,,3.2,91.0,58.6,People typically spend up to 3.5 hours here,03-2025
a24a8002cf1190e73b3a0753b033cf85,Dental Center Meknès /Dr El Alami Abdellatif,Ville Nouvelle,Meknes,"17 Ave des Forces Armees Royales, Meknes 50000, Morocco",50000,-5.55165468,33.8950721,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5355-02344,m.facebook.com,3.9,39.0,36.83,,03-2025
9b1720c2df23e21839f512e84f831721,Dr Mouna EL MANSOURI gynécologue,Marrakesh Metropolitan Area,Marrakesh,"2ème Étage, 180 Boulevard Abdelkrim Al Khattabi,résidence Rokia N° B15, Marrakech 40000, Morocco",40000,-8.01903894,31.63298992,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 5244-39494,elmansouri.com,4.0,78.0,37.0,,03-2025
487b4c97f2474fcf1aa6d8c3c08702e3,Sale Radiology & Medical Imaging Riverside,Salé,Salé,"503 Av. Al Bassatine, Salé 11030, Morocco",11030,-6.79379055,34.03928124,Health & Wellness,Medical Labs & Testing,Medical diagnostic imaging center,Open,+212 666-656515,imageriemedicaleriverside.ma,4.9,124.0,40.33,,03-2025
ec0c7b77d124f72cac51d70d08fcc679,Dr Zizah said Cabinet Traumatologie rhumatologue Orthopédie Traumatologue fès chirurgien Orthopédiste traumatologue fès Fès,Ville Nouvelle,Fes,"3 éme étage, n 17, bureaux Al wilaya près de la prefecture À côté de la clinique Raiss, Avenue boulevard Allal Ben Abdellah, Fès 30000, Morocco",30000,-5.00884041,34.03345873,Health & Wellness,Clinics & Specialists,Orthopedic surgeon,Open,+212 5359-44445,facebook.com,4.9,101.0,38.33,,03-2025
c4ec33cb8231010613f1587bf34a5448,SOS Medecin tanger,Tangier-Tetouan,Tangier,"n 05, jabel kebir n, 22 rte acces, Tangier 90040, Morocco",90040,-5.82858832,35.78311335,Health & Wellness,Clinics & Specialists,Doctor,Open 24 hours,+212 691-154497,sosmedecin-tanger.com,4.6,17.0,23.29,,03-2025
2291895f2455535e1f40286e17a22b6e,"Physio Shape Center Nejma, Place Mozart",Tangier-Tetouan,Tangier,"résidence la Côte, Place Mozart 1er étage n 02, 10 rue el yemen, Tangier 90060, Morocco",90060,-5.80288973,35.77327146,Health & Wellness,Therapy & Rehab,Physical therapist,Open,+212 531-077999,instagram.com,4.8,127.0,26.71,,03-2025
0298c5702b01b7afdcde12f4a9be658e,Healsfit center,Marrakesh Metropolitan Area,Marrakesh,"Avenue du colonel Gazeille, propriété Meriem, Camp El Ghoul, Marrakech 40000, Morocco",40000,-8.02927049,31.64184647,Health & Wellness,Therapy & Rehab,Physical therapist,Open,+212 660-326507,healsfit.com,5.0,63.0,31.5,,03-2025
3e5919f9ab8e1e5e0d7f2a3f44a45879,SOS Médecin Marrakech | Médecin à domicile Marrakech | urgence Marrakech 24h/24 | ambulance privée Marrakech,Marrakesh Metropolitan Area,Marrakesh,"immeuble 177, Prestigia opale, Marrakech 40000, Morocco",40000,-8.00303339,31.60433962,Health & Wellness,Clinics & Specialists,Doctor,Open 24 hours,+212 600-757557,urgences24.ma,5.0,9.0,21.86,,03-2025
d5f1a380cc2166494d211c0e0244ae97,Dr Muscle ( Centre de Kinésithérapie et Sport ),Marrakesh Metropolitan Area,Marrakesh,"Résidence Le Noyer, A Rue Ibn Sina, Marrakech 40000, Morocco",40000,-8.01295115,31.63921982,Health & Wellness,Therapy & Rehab,Physical therapist,Open,+212 661-697258,drmuscle.ma,5.0,27.0,38.14,,03-2025
a2b0700fc9ceb0c0aab5c4a1fe894e0b,Kine a domicile rabat sale,Rabat-Sale-Zemmour-Zaer,Rabat,"Av. de France, Rabat 10106, Morocco",10106,-6.85068252,33.99735626,Health & Wellness,Therapy & Rehab,Physical therapist,Open 24 hours,+212 708-024744,kineadomicileconfort.com,4.9,58.0,22.0,,03-2025
b980475b776d9c62bbc0f70fb1c73020,CENTRE MEHDAOUI | Kinésitherapie - Physiothérapie,Ain Chock Hay Hassani,Casablanca,"GH4A L43, AL BARAKA, Bd d'Afghanistan, Casablanca 20230, Morocco",20230,-7.68516253,33.56856567,Health & Wellness,Therapy & Rehab,Physical therapist,Open,+212 663-719795,instagram.com,4.9,18.0,34.33,,03-2025
fddd27468383a3dc0445b47c8c2a1b72,Fibro Kinésithérapie Salé,Hay Al Qoriaa,Salé,"Av Mly abdelhafid N 116, Hay farah, Salé 11130, Morocco",11130,-6.75893974,34.02415428,Health & Wellness,Therapy & Rehab,Physical therapist,Open 24 hours,+212 616-252891,fibro-kine.ma,5.0,64.0,17.57,,03-2025
45e69ce31674102d432edb21a6d91b7e,Kinésithérapie BOUREGREG,Hay Al Qoriaa,Salé,"Av Zerktouni, Salé 11012, Morocco",11012,-6.76226789,34.02431633,Health & Wellness,Therapy & Rehab,Physical therapist,Open 24 hours,+212 637-744926,kinebouregrag.com,5.0,74.0,32.43,,03-2025
37c08f07ec70b9b6823ced355aa5e9e2,Cabinet Youssef Elwidadi de kinésithérapie,Ain Chock Hay Hassani,Casablanca,"N 187، El Alia 2 Rue 151, Casablanca 20050, Morocco",20050,-7.68567423,33.54935679,Health & Wellness,Therapy & Rehab,Physical therapist,Open 24 hours,+212 625-636625,cabinetdekinesitherapie.com,5.0,11.0,27.0,,03-2025
f999fbf8a0765c232a0065e8dfcc9720,Centre dentaire Ennaji - chirurgien dentiste-,Marrakesh Metropolitan Area,Marrakeh,"Massira 1 C ,avenue al kantara centre d'affaire massira 1 er étage, N 6,Marrakech, Marrakeh 40140, Morocco",40140,-8.0629126,31.63438049,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5243-42423,instagram.com,4.9,62.0,42.0,,03-2025
6b6f7c7d6f42278dff74b9d2f39f072e,Centre medico chirurgical de cardiologie pediatrique,Madinat Al Irfane,Rabat,"Hopital Cheikh Zayd . Avenue Allal El Fassi Bp 6533, Rabat 10000, Morocco",10000,-6.87290146,33.97812287,Health & Wellness,Clinics & Specialists,Cardiovascular and thoracic surgeon,Open 24 hours,+212 5376-87073,hcz.ma,3.5,2.0,23.0,,03-2025
72737c59c15d38648c15e71acb1427de,Centre radiologie IBN ZOHR,Maghreb,Berrechid,"26100, Berrechid 26100, Morocco",26100,-7.59163454,33.27668266,Health & Wellness,Clinics & Specialists,Medical clinic,Open 24 hours,+212 5223-25883,bnweb.net,5.0,2.0,37.86,,03-2025
18e4c04319b5c6953dc3c9c5e1f59ac1,Centre Dentaire Chaouia,Maghreb,Berrechid,"1er étage, 6 Rue Okba Bnou Nafii, Berrechid 26100, Morocco",26100,-7.59035696,33.26786896,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5223-37569,sites.google.com,5.0,28.0,59.4,,03-2025
bb3096a2345c51a74e1fd7abb3462175,Dr Mahjouba Boudkour (Généraliste),Yacoub El Mansour,Rabat,"1er étage, Immeuble 13 Av. Assalam, Rabat 10170, Morocco",10170,-6.87381588,33.99151166,Health & Wellness,Clinics & Specialists,General practitioner,Open,+212 607-359605,instagram.com,5.0,88.0,38.33,,03-2025
559ca633c98a5c7d1648be95a2b03f86,Cabinet d'Orthophonie Thérapéveil,Ain Chock Hay Hassani,Casablanca,"Avenue Mohamed taieb naciri résidence Majorelle 6 2eme étage N° 7, Casablanca 20230, Morocco",20230,-7.67329091,33.55092393,Health & Wellness,Therapy & Rehab,Speech pathologist,Open,+212 688-823127,wa.link,5.0,1.0,32.5,,03-2025
0c07bd58b1e4d0ef774497028339c5cf,Centre de Radiologie Avicenne - Safi / مركز الفحص بالأشعه إبن سينا,Safi,Safi,"Av. John Kennedy, Rue Ali ben abou taleb, Safi 46000, Morocco",46000,-9.23674751,32.28842984,Health & Wellness,Clinics & Specialists,Radiologist,Open,+212 5246-20620,,4.5,30.0,57.4,People typically spend up to 1.5 hours here,03-2025
5ac9ee9cd662c49fdb24a022cd913782,Dr Debbarh Zineb - Rhumatologue,Nouaceur Province,Casablanca,"Diar ANDALOUS 3 GH11 Imm Jasmine4 étage 3 appart 15 Bouskoura, Casablanca 27182, Morocco",27182,-7.64721551,33.46115046,Health & Wellness,Clinics & Specialists,Rheumatologist,Open,+212 520-673924,doc-zineb-rhumato.ma,4.9,60.0,65.0,,03-2025
7d1dfecde2322eed23a868797158fd55,Dr Rachid Laasri -Centre de Traumatologie Orthopédie et Médecine de Sport à Marrakech,Marrakesh Metropolitan Area,Marrakesh,"rez-de, En face de Macdo route Casa Résidence aya, immeuble B5 Bd Abdelkrim Al Khattabi, Marrakech 40000, Morocco",40000,-8.02201277,31.65391851,Health & Wellness,Clinics & Specialists,Orthopedic surgeon,Open,+212 724-273303,med.tn,5.0,146.0,49.83,,03-2025
53da0e8b21060beb684b00bb62e2f8f3,Cabinet d'Endocrinologie & Diabétologie Dr. Omran Sherif,Maghreb,Khouribga,"Rue Tarabolous, Khouribga 25010, Morocco",25010,-6.92776764,32.87669173,Health & Wellness,Clinics & Specialists,Endocrinologist,Open,+212 5234-93388,,5.0,552.0,54.5,People typically spend up to 1.5 hours here,03-2025
74ff44f6ae31cb40c62ef0279d1d2910,Centre Dentaire Belhaj,Rabat-Sale-Zemmour-Zaer,Rabat,"La perle de la médina Océan, Avenue Maghreb Al Arabi Imm B Bureau B3, 1ére étage Res, Rabat, Morocco",,-6.85034157,34.01950214,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 5377-22177,dentisto.ma,5.0,61.0,60.83,People typically spend up to 1.5 hours here,03-2025
1d33ad8484a92ff8017ade7576ee8add,DENTISTE RABAT : Centre Dentaire LAHYANI -,Quartier Administratif,Rabat,"et Moulay Ahmad Eloukili, 23 angle des rues, Av. Youssef Ben Tachfine, Rabat 10000, Morocco",10000,-6.83230693,34.01373571,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 777-604360,rabat-dentiste.com,4.8,80.0,54.67,,03-2025
462811476a96dbdbe73ada27fa2c7c53,urologue Agadir Ait Melloul - Dr Brahim Tlemçani,Souss-Massa-Draa,Agadir,"N° A5 imm Rezq avenue Hassan 2 (route Tiznit - Ait Melloul, Agadir 80000, Morocco",80000,-9.50464514,30.34118964,Health & Wellness,Clinics & Specialists,Urologist,Open,+212 5282-48384,6.165.144.184,4.8,50.0,44.5,,03-2025
fca591af1f910eef1077fabed15927f5,SOS Médecin Agadir - Médecin à domicile Agadir - Urgence médecin -Consultation 24/7,Souss-Massa-Draa,Agadir,"n:363 el wifaq2, Agadir 80000, Morocco",80000,-9.56265193,30.39159117,Health & Wellness,Clinics & Specialists,Doctor,Open 24 hours,+212 673-887039,urgencemedecin.com,4.9,42.0,22.71,,03-2025
f9bd7404876f357ec5cad0829b020e46,PHYTOBIO CENTER HIJAMA & BIEN-ÊTRE,Quartier Maamora,Kenitra,"39C, Abdelazziz Redouane, Rue Moulay Ismaïl، Kénitra 14000, Morocco",14000,-6.59067617,34.25974975,Health & Wellness,Chiropractic & Holistic,Alternative medicine practitioner,Open,+212 530-303693,phytobio.ma,4.9,173.0,43.17,,03-2025
6673960ca276aed16697bd5c3caa30f6,Dr Ezzaki Soukaina gastro-entérologue,Ville Nouvelle,Fes,"3ème étage, bureau 16, bureaux Fath, 67 Av. DES FORCES ARMEES ROYALES, Fès 30000, Morocco",30000,-5.00283979,34.03549183,Health & Wellness,Clinics & Specialists,Medical office,Open,+212 5356-21859,dabadoc.com,4.6,25.0,51.17,,03-2025
5be9daae8d406447becf9f42992abf2f,Centre des varices Laser vasculaire & endoveineux casablanca Maroc علاج الدوالي بالليزر الدار البيضاء,RACINE,Casablanca,"3ème étage App 12, Résidence Le Petit Paradis, Bd Anfa, Angle Rue Mozart, Casablanca 20200, Morocco",20200,-7.64202833,33.58985456,Health & Wellness,Clinics & Specialists,Community health centre,Open 24 hours,+212 520-365566,laser-maroc.com,5.0,10.0,27.71,,03-2025
71f9b9e525da912c4563a5f485af4ee3,Cabinet Orl Dr Amraoui Oussama,Yacoub El Mansour,Rabat,"Appart 1, 1183 Av el Menzeh, Rabat 10100, Morocco",10100,-6.89747138,33.97293235,Health & Wellness,Clinics & Specialists,Otolaryngologist,Open,+212 661-709604,dramraouioussamaorl.com,4.9,108.0,44.17,,03-2025
42fdf42c46730f805bcecab1f520cac5,Médecin généraliste : Cabinet Dr KILLANY,Témara,Temara,"82 lotissement Smara, Témara 12000, Morocco",12000,-6.93492635,33.92647759,Health & Wellness,Clinics & Specialists,General practitioner,Open 24 hours,+212 532-410009,doctori.ma,5.0,27.0,30.29,,03-2025
6f89aeccf183fded0e85e9889aa5e33a,Cabinet de Traumatologie Orthopédie Dr Alami Mohammed,Témara,Temara,"Bureau 16, immeuble A, angle avenue Hassan II, Bd Gaza, Témara 12000, Morocco",12000,-6.92708451,33.91841325,Health & Wellness,Clinics & Specialists,Doctor,Open,+212 5375-85666,dr-alami.com,4.7,93.0,50.33,,03-2025
90f068c8adc10004f197d6e3413e7774,Centre IRM Maarif,Palmier,Casablanca,"Ex Meissonnier, 17 Rue Mohamed Bahi, Casablanca 20100, Morocco",20100,-7.63630728,33.58003362,Health & Wellness,Clinics & Specialists,Radiologist,Open,+212 5222-32312,facebook.com,3.1,15.0,30.33,,03-2025
59299cd1a2aef75f31eb2e77b94cec4d,"Dr.Haddouch Mouna,Cabinet d'Hépato-gastro-entérologie",Marrakesh Metropolitan Area,Marrakesh,"Immeuble A,Bureau N5, Complexe Habous 2, Bd Allal Al Fassi, Marrakech 40000, Morocco",40000,-8.00422071,31.6448683,Health & Wellness,Clinics & Specialists,Gastroenterologist,Open,+212 624-081921,drhaddouchmouna.com,4.7,75.0,47.33,,03-2025
818012291d8c6b003a59d97aeed4946a,Beldi Herbs,Marrakesh Metropolitan Area,Marrakesh,"130 Rte Sidi Abdelaziz, Marrakech 40000, Morocco",40000,-7.99221659,31.63316956,Health & Wellness,Acupuncture & Alternative,Herbal medicine store,Open,+212 657-714224,beldiherbs.com,4.6,10.0,29.14,,03-2025
690b4765aeac31faa1b09ccb8a53a957,Docteur Rafiq Abderahman Neurochirurgien,Maghreb,Casablanca,"2eme etage, 292 Bd de la Grande Ceinture, Casablanca 20570, Morocco",20570,-7.55323475,33.58430792,Health & Wellness,Clinics & Specialists,Neurosurgeon,Open,+212 600-991555,neurochirurgiecasa.ma,4.6,42.0,60.0,,03-2025
77c44e5f80240008b01f90aac5e906e6,SOS Médecin / Médecin Urgentiste à domicile / FES MEKNES,Narjiss Hay Al Amal,Fes,"5 Rue Jbel Tidghir, Fès 30070, Morocco",30070,-4.98163541,34.01050345,Health & Wellness,Clinics & Specialists,Doctor,Open 24 hours,+212 612-828445,doc-domicile.com,5.0,21.0,25.43,,03-2025
d674bb208fe72d8c6542e09cba16974d,Centre d'Embolisation des varicocèles casablanca Maroc مركز متخصص في علاج دوالي الخصية,RACINE,Casablanca,"Résidence le Petit Paradis, Quartier Racine, Bd Anfa, angle Rue Mozart, Casablanca 20100, Morocco",20100,-7.64206897,33.5898407,Health & Wellness,Clinics & Specialists,Medical office,Open 24 hours,+212 5222-92685,varicocele-casablanca.com,5.0,1.0,26.5,,03-2025
b3ae9dfeaeb13f496cf313a3e7d5fc19,Dr. Adil Othmani,Tangier-Tetouan,Tangier,"4 ème étage, 27 Ave Mohammed V, Tangier 90000, Morocco",90000,-5.81035263,35.77877949,Health & Wellness,Clinics & Specialists,Orthopedic surgeon,Open,+212 5399-40199,facebook.com,3.0,10.0,37.71,,03-2025
a09ff5f3aee93bb9480ca8b5aa9df8b7,عيادة الناظور البيطرية,Oriental,Nador,"Av. Taouima, Nador, Morocco",,-2.93441979,35.16529812,Health & Wellness,Veterinary & Pet Health,Veterinarian,Open,+212 639-175343,instagram.com,4.4,33.0,63.5,People typically spend up to 45 min here,03-2025
2560dbefaa5f3746d8e59b3c153c3f6f,Centre d'Ophtalmologie Benslimane Docteur Omar NABIH الدكتور عمر نبيه طبيب العيون,Maghreb,Ben Slimane,"186 Bd Hassan II, Benslimane 13000, Morocco",13000,-7.12537071,33.61570472,Health & Wellness,Clinics & Specialists,Ophthalmologist,Open,+212 5232-94060,facebook.com,5.0,34.0,44.5,,03-2025
9b451439e3cda39f52f429910c8e153c,Docteur Youssef Jaoui : Centre Dentaire Saphir,Sidi Bernoussi,Casablanca,"1er étage, Programme Firdaous, P3006 GH1 IMM1 PB N:1, Rte de Rabat, Casablanca 20250, Morocco",20250,-7.51610764,33.60123619,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 520-887000,centredentairesaphir.com,5.0,123.0,42.5,,03-2025
0d8e3d1deadb6718d24cea97ab0d3e6a,Medecin Chez Vous,Marrakesh Metropolitan Area,Marrakesh,"CENTRE D’AFFAIRES EDEN PARC Rue Sourya, 4ème Étage, Bureau Nº 30, Marrakesh 40000, Morocco",40000,-8.01262168,31.63474079,Health & Wellness,Clinics & Specialists,Medical office,Open 24 hours,+212 621-222223,medecinchezvous.com,4.7,26.0,32.86,,03-2025
e4a094627d323d3766550180e57652eb,Omnidoc Sante,Maghreb,Casablanca,"appartement 17 ,Etage 4, al mansour, 101 Bd Yacoub El Mansour, Casablanca 20303, Morocco",20303,-7.64605455,33.57431988,Health & Wellness,Home Health & Nursing,Home health care service,Open 24 hours,+212 5222-40404,omnidoc.ma,5.0,28.0,29.57,,03-2025
bce6b2df8060e0bc3bc0efc5845a47a0,Clinique Vétérinaire Vet24,TANTONVILLE,Casablanca,"Imm. Evasion office, Mag. 1 Rte de Taddart, Casablanca 20100, Morocco",20100,-7.62832648,33.55929263,Health & Wellness,Veterinary & Pet Health,Animal hospital,Open,+212 520-968023,,4.7,156.0,47.5,People typically spend up to 45 min here,03-2025
69ca5a5382765be63f1b7a10975d5571,Cabinet Médical Dr.Houssam Khattach,Centre Ville,Oujda,"imm 6 , 2 éme etage , N4, Boulevard Mohammed Derfoufi, Oujda 60000, Morocco",60000,-1.92193446,34.6811801,Health & Wellness,Clinics & Specialists,General practitioner,Open,+212 5388-51777,,5.0,175.0,73.17,People typically spend up to 1.5 hours here,03-2025
aa78a3138df4ddfd781407e750c5fb59,Cabinet de dermatologie Dr MEHSAS Zoubida,Témara,Temara,"Bureau N°1, 73 Av. des Oudayas, Témara 12000, Morocco",12000,-6.88932375,33.93816014,Health & Wellness,Clinics & Specialists,Dermatologist,Open,+212 5376-04848,dr-mehsas-dermatologue.ma,5.0,54.0,45.33,,03-2025
e6557d669e73657a2c958180ccc2f77d,SOS Doctor Temara,Témara,Temara,"imm 6, Arrêt Fouarate, magasin 3, Av. Tarik Ibn Ziad, Témara 12030, Morocco",12030,-6.89512355,33.92849251,Health & Wellness,Clinics & Specialists,Doctor,Open 24 hours,+212 661-247739,sosmedecinrabat.com,5.0,2.0,36.86,,03-2025
0958d7af68fcf16ce6d0caf59f4cd84a,Dr.Bengueddour Mohamed - Centre Dentaire,Quartier Maamora,Kenitra,"Bureau 11, Immeuble Centre Médical, Av. Mohamed Diouri, Kénitra 14020, Morocco",14020,-6.58544069,34.25717356,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 774-288706,instagram.com,4.8,39.0,38.83,,03-2025
1b5d5f0d74cbcb5b4bee99f092e04c6a,Cabinet Vétérinaire Avipet Dr. SAKR Nihad,Sale Al Jadida,سلا الجديدة,"1099 Av. Melouiya, Sala Al Jadida 11100, Morocco",11100,-6.73377384,33.9962954,Health & Wellness,Veterinary & Pet Health,Veterinarian,Open,+212 5375-31717,avipet.ma,4.9,111.0,,People typically spend up to 25 min here,03-2025
bb069ea47ebfe125206c1a3a95a2de79,Clinique Chifa Marrakech,Marrakesh Metropolitan Area,Marrakesh,"4 Rue Ibn Toummert, Marrakesh 40000, Morocco",40000,-8.00965479,31.63595662,Health & Wellness,Clinics & Specialists,Medical clinic,Open 24 hours,+212 5244-33006,,3.4,149.0,38.29,People typically spend up to 1 hour here,03-2025
7cb75e4561e2f516965b61043b3c2616,Centre de Kinésithérapie et d’amincissement El Ouazzani Physiocenter Temara,Oulad Mtaa,Temara,"Secteur 1 N°148, Témara 12020, Morocco",12020,-6.89939079,33.94311386,Health & Wellness,Therapy & Rehab,Physical therapist,Open,+212 665-023003,,5.0,106.0,52.83,People typically spend up to 2 hours here,03-2025
d3374117e58cc6f4fb9a1db3b5fcf74e,CENTRE DENTAIRE By Dr Ait Essi Abderrahim,Marrakesh Metropolitan Area,Marrakesh,"JWQG+5XG Abouab, Route de Souhila, Marrakesh 40140, Morocco",40140,-8.07512748,31.63794276,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 666-838556,dentistmarrakechmysmile.com,4.9,51.0,48.17,,03-2025
0031501c950aa3986d5a5e02952fbf9f,"Dr AZIZI Anas, cabinet d'urologie à Rabat",Rabat-Sale-Zemmour-Zaer,Rabat,"Apt 5, 2 Rue Al Khatawat, Rabat 10000, Morocco",10000,-6.85297463,33.99656216,Health & Wellness,Clinics & Specialists,Urologist,Open,+212 648-777214,docdialy.com,4.9,85.0,44.0,,03-2025
d0f9dd882024dc0d5bbdf5cc2785afc5,Hijama Nabawiya الحجامة النبوية,Sidi Moumen,Casablanca,"Centre commercial jawhara, Boulevard Al Houcine Assoussi، Casablanca 20250, Morocco",20250,-7.51647668,33.59362936,Health & Wellness,Chiropractic & Holistic,Alternative medicine practitioner,Open,+212 702-345971,sites.google.com,4.9,76.0,44.5,,03-2025
03addde748e385abb3754acccd8894f9,"Centre dentaire Dr.Benkirane Oumaima casablanca - Cabinet dentaire Boulevard al qods, Ain Chock Casablanca",Maghreb,Casablanca,"2ème étage num, Centre Maryam, 6 Bd Al Qods, Casablanca 20153, Morocco",20153,-7.61444769,33.53498321,Health & Wellness,Clinics & Specialists,Dental clinic,Open,+212 624-029163,drbenkiraneoumaima.ma,4.9,81.0,41.83,,03-2025
06b6a0230d1c1b8bb11eb013d2395d71,Dentiste Haddioui Manal Cabinet dentaire -White Pearl Dental Care-,Marjane 2,Meknes,"1er étage, 885 Ave Zitoune, Meknes 50050, Morocco",50050,-5.5769772,33.85884884,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 668-383935,drhaddiouimanal.wixsite.com,4.7,71.0,59.17,,03-2025
bf2c445b021b4a953bf73fef31f11dec,Cabinet dentaire Dr. Bouzerda - chirurgien dentiste Meknes - urgence H24,Marjane 2,Meknes,"immeuble I-5, 2ème étage, Appt 3, Meknès 50050, Morocco",50050,-5.58078312,33.85874994,Health & Wellness,Clinics & Specialists,Dentist,Open,+212 634-163441,dentisto.ma,4.7,28.0,35.0,,03-2025
